,Relevant,MouseMs,LogId,Classes,RssId,Readability,Novelty,PageMs,UserId,Authority,UserLike,UserLikeBinary
1335,4.0,1923,2219,"['other events', 'political']",2,1.0,4.0,149609.0,59,1.0,4,1
1336,4.0,1577,2225,"['world events', 'health']",6,1.0,4.0,174078.0,59,1.0,4,1
1337,4.0,2748,2883,['health'],9,1.0,4.0,126626.0,59,1.0,4,1
1338,3.0,673,2885,['health'],9,1.0,3.0,33890.0,59,1.0,4,1
1339,4.0,625,2887,"['technology', 'health']",9,1.0,4.0,22657.0,59,1.0,4,1
1340,5.0,969,2888,['health'],9,1.0,4.0,47515.0,59,1.0,5,1
1341,5.0,688,2891,"['technology', 'health']",9,1.0,4.0,40984.0,59,1.0,5,1
1342,4.0,562,2895,['health'],9,1.0,4.0,33844.0,59,1.0,4,1
1343,5.0,860,2896,['health'],9,1.0,4.0,74578.0,59,1.0,5,1
1344,4.0,1076,2897,['other events'],9,1.0,4.0,65548.0,59,1.0,5,1
1345,4.0,563,2898,['environment'],10,1.0,3.0,59438.0,59,1.0,4,1
1346,3.0,718,2899,"['technology', 'environment']",10,1.0,3.0,13405.0,59,1.0,4,1
1347,5.0,1064,2902,"['other events', 'science']",11,1.0,4.0,80861.0,59,1.0,5,1
1348,3.0,642,2904,"['science', 'environment']",11,1.0,2.0,37329.0,59,1.0,4,1
1349,5.0,594,2907,['technology'],11,1.0,3.0,81891.0,59,1.0,5,1
1350,3.0,970,2909,"['world events', 'environment']",11,1.0,2.0,32750.0,59,1.0,3,0
1351,4.0,422,2911,['political'],11,1.0,2.0,23548.0,59,1.0,4,1
1352,4.0,1641,2913,['environment'],12,1.0,3.0,62344.0,59,1.0,2,0
1353,4.0,532,2917,['technology'],13,1.0,3.0,52156.0,59,1.0,3,0
1354,3.0,2187,2919,['pop culture'],14,1.0,3.0,121764.0,59,1.0,3,0
1355,3.0,812,2920,"['world events', 'political']",2,1.0,3.0,28969.0,59,1.0,3,0
1356,3.0,1484,2921,"['other events', 'environment']",3,1.0,3.0,77062.0,59,1.0,3,0
1357,2.0,532,2932,['other events'],4,1.0,2.0,98359.0,59,1.0,2,0
1358,3.0,2340,2933,"['political', 'technology']",4,1.0,3.0,113500.0,59,1.0,3,0
1359,4.0,1347,2934,"['technology', 'pop culture']",5,1.0,3.0,96984.0,59,1.0,3,0
1360,4.0,719,2940,['pop culture'],5,1.0,3.0,88218.0,59,1.0,4,1
1361,3.0,32,2941,['political'],5,1.0,3.0,32985.0,59,1.0,3,0
1362,2.0,560,2942,['pop culture'],6,1.0,4.0,63125.0,59,1.0,4,1
1363,3.0,2205,2974,['pop culture'],8,1.0,3.0,27250.0,59,1.0,4,1
1364,3.0,312,2975,['pop culture'],8,1.0,3.0,23955.0,59,1.0,5,1
1365,4.0,1902,2977,['pop culture'],8,1.0,3.0,20219.0,59,1.0,5,1
1366,4.0,344,2978,"['world events', 'health']",8,1.0,3.0,51110.0,59,1.0,4,1
1367,4.0,1265,2979,['world events'],9,1.0,2.0,46671.0,59,1.0,4,1
1368,4.0,1204,3012,"['political', 'environment']",2,1.0,4.0,15767.0,59,1.0,4,1
1369,3.0,671,3030,['world events'],2,1.0,3.0,32047.0,59,1.0,3,0
1370,3.0,583,3031,['world events'],3,1.0,3.0,15859.0,59,1.0,3,0
1371,3.0,485,3038,['technology'],3,1.0,3.0,32875.0,59,1.0,3,0
1372,4.0,141,3044,['political'],5,1.0,4.0,74032.0,59,1.0,4,1
1373,3.0,1091,3050,['political'],6,1.0,2.0,32484.0,59,1.0,3,0
1374,4.0,1298,3052,['pop culture'],6,1.0,3.0,43422.0,59,1.0,3,0
1375,3.0,1014,3054,['other events'],8,1.0,3.0,10843.0,59,1.0,3,0
1376,3.0,47,3326,"['other events', 'pop culture']",2,1.0,2.0,180547.0,59,1.0,4,1
1377,4.0,562,3327,['political'],2,1.0,4.0,222281.0,59,1.0,5,1
1378,5.0,48,3328,['world events'],2,1.0,3.0,46906.0,59,1.0,4,1
1379,4.0,1140,3329,['world events'],3,1.0,3.0,30610.0,59,1.0,3,0
1380,4.0,1140,3330,"['technology', 'pop culture']",3,1.0,3.0,77423.0,59,1.0,4,1
1381,4.0,390,3331,['pop culture'],5,1.0,2.0,90015.0,59,1.0,4,1
1382,3.0,719,3332,['pop culture'],8,1.0,3.0,38016.0,59,1.0,3,0
1383,4.0,860,3333,['health'],8,1.0,4.0,153562.0,59,1.0,5,1
1384,4.0,437,3334,"['world events', 'health']",9,1.0,3.0,111218.0,59,1.0,4,1
1385,4.0,843,3335,"['world events', 'health']",9,1.0,3.0,64328.0,59,1.0,4,1
1386,5.0,983,3336,['pop culture'],9,1.0,4.0,66250.0,59,1.0,3,0
1387,3.0,1282,3337,"['health', 'pop culture']",10,1.0,3.0,102469.0,59,1.0,4,1
1388,4.0,766,3338,['world events'],10,1.0,4.0,15610.0,59,1.0,5,1
1389,2.0,250,3339,['world events'],10,1.0,2.0,160750.0,59,1.0,3,0
1390,3.0,249,3340,"['world events', 'technology', 'environment']",10,1.0,3.0,43126.0,59,1.0,4,1
1391,5.0,532,3341,['technology'],11,1.0,4.0,85218.0,59,1.0,5,1
1392,5.0,485,3342,"['world events', 'political']",11,1.0,3.0,41375.0,59,1.0,4,1
1393,4.0,1580,3343,"['world events', 'health']",13,1.0,3.0,59046.0,59,1.0,3,0
1394,4.0,62,3345,['other events'],13,1.0,3.0,34422.0,59,1.0,5,1
1395,3.0,1796,3347,"['other events', 'technology']",14,1.0,3.0,51719.0,59,1.0,3,0
1396,4.0,2405,3351,['political'],15,1.0,3.0,66687.0,59,1.0,4,1
1397,4.0,687,3353,['pop culture'],15,1.0,3.0,49391.0,59,1.0,4,1
1398,3.0,845,3471,['music'],2,1.0,3.0,172469.0,59,1.0,5,1
1399,4.0,454,3473,['political'],5,1.0,2.0,67328.0,59,1.0,4,1
1400,4.0,563,3477,['pop culture'],6,1.0,3.0,124578.0,59,1.0,4,1
1401,2.0,63,3478,['political'],8,1.0,3.0,62640.0,59,1.0,4,1
1402,3.0,1438,3479,['world events'],8,1.0,3.0,21921.0,59,1.0,4,1
1403,4.0,219,3480,['other events'],8,1.0,4.0,126813.0,59,1.0,4,1
1404,3.0,2189,3481,['world events'],10,1.0,3.0,198203.0,59,1.0,4,1
1405,2.0,1765,3482,['other events'],10,1.0,2.0,114516.0,59,1.0,3,0
1406,4.0,1140,3484,"['other events', 'environment']",10,1.0,3.0,571391.0,59,1.0,5,1
1407,3.0,1049,3487,['other events'],10,1.0,3.0,107532.0,59,1.0,4,1
1408,2.0,765,3490,['technology'],10,1.0,3.0,121095.0,59,1.0,4,1
1409,5.0,1081,3491,"['technology', 'environment']",11,0.0,5.0,236485.0,59,0.0,5,1
1410,4.0,3906,3494,['political'],11,1.0,4.0,220922.0,59,1.0,4,1
1411,3.0,2297,4543,['pop culture'],8183,1.0,4.0,267468.0,59,1.0,5,1
1412,2.0,686,4550,['political'],606,1.0,3.0,26235.0,59,0.0,3,0
1413,1.0,2908,4565,['political'],3982,1.0,1.0,24203.0,59,0.0,1,0
1414,2.0,78,4571,"['world events', 'environment']",3982,1.0,2.0,45906.0,59,0.0,2,0
1415,1.0,78,4573,"['political', 'technology']",5639,1.0,1.0,8296.0,59,0.0,2,0
1416,3.0,1373,4576,['world events'],943,1.0,2.0,24656.0,59,0.0,3,0
1417,1.0,2529,4973,"['world events', 'other events', 'political']",1323,1.0,2.0,18828.0,59,0.0,2,0
1418,2.0,4362,4976,['other events'],2610,1.0,2.0,50484.0,59,0.0,2,0
1419,1.0,735,4978,['technology'],2610,0.0,1.0,8578.0,59,0.0,1,0
1420,1.0,2781,4987,['random'],943,1.0,1.0,16437.0,59,0.0,1,0
1421,1.0,1813,4989,"['random', 'political']",2919,1.0,1.0,20547.0,59,0.0,1,0
1422,1.0,922,4991,"['music', 'pop culture']",2919,1.0,1.0,22125.0,59,0.0,1,0
1423,1.0,5484,4993,['book review'],3982,1.0,2.0,46640.0,59,0.0,2,0
1424,3.0,2731,4996,['book review'],8183,1.0,2.0,40250.0,59,1.0,3,0
1425,2.0,687,4999,"['book review', 'political']",8183,1.0,2.0,71047.0,59,1.0,3,0
1426,3.0,952,5002,['political'],8183,1.0,3.0,22405.0,59,1.0,3,0
1427,2.0,438,5004,['political'],6900,1.0,2.0,40172.0,59,0.0,3,0
1428,2.0,1688,5006,['random'],6900,1.0,2.0,31813.0,59,0.0,2,0
1429,1.0,11695,5008,['random'],5639,1.0,1.0,38093.0,59,0.0,1,0
1430,1.0,812,5010,['random'],5262,0.0,1.0,15125.0,59,0.0,1,0
1431,1.0,2127,5024,"['random', 'world events', 'health']",943,0.0,1.0,4438.0,59,0.0,1,0
1432,2.0,1127,5026,['random'],1323,1.0,2.0,15312.0,59,0.0,2,0
1433,1.0,546,5028,['random'],2610,1.0,1.0,7156.0,59,0.0,1,0
1434,1.0,1266,5031,['random'],606,1.0,1.0,9391.0,59,0.0,1,0
1435,1.0,1983,5039,"['random', 'pop culture']",943,1.0,1.0,32578.0,59,0.0,1,0
1436,1.0,3003,5042,"['random', 'technology']",943,1.0,1.0,19828.0,59,0.0,2,0
1437,1.0,952,5046,['random'],1323,1.0,1.0,19983.0,59,0.0,1,0
1438,1.0,782,5051,['random'],2610,0.0,1.0,4125.0,59,0.0,1,0
1439,1.0,1953,5055,['pop culture'],2919,0.0,1.0,10438.0,59,0.0,1,0
1440,3.0,5141,5062,['random'],2919,1.0,3.0,130721.0,59,1.0,4,1
1441,1.0,1750,5068,['pop culture'],2919,1.0,1.0,23406.0,59,0.0,1,0
1442,3.0,611,5069,['music'],2919,1.0,3.0,67233.0,59,1.0,4,1
1443,3.0,2048,5070,['random'],2919,1.0,3.0,31515.0,59,1.0,3,0
1444,1.0,890,5074,['food'],606,1.0,1.0,13453.0,59,0.0,1,0
1445,4.0,422,5889,['clothing'],8198,1.0,3.0,118705.0,59,1.0,4,1
1446,2.0,1282,5892,['clothing'],8199,1.0,2.0,23203.0,59,1.0,3,0
1447,3.0,706,5895,['clothing'],8199,1.0,3.0,52391.0,59,1.0,3,0
1448,3.0,16,5898,['pop culture'],8199,1.0,3.0,21094.0,59,1.0,3,0
1449,3.0,797,5900,"['health', 'pop culture']",8199,1.0,2.0,72499.0,59,1.0,3,0
1450,5.0,1346,5908,['health'],8201,1.0,4.0,5484.0,59,1.0,5,1
1451,5.0,4199,5912,['learning'],8201,1.0,5.0,127610.0,59,1.0,5,1
1452,4.0,313,5919,['health'],8201,1.0,4.0,72280.0,59,1.0,4,1
1453,4.0,594,5924,['health'],8201,1.0,3.0,100828.0,59,1.0,4,1
1454,4.0,0,5931,['health'],8201,1.0,5.0,4047.0,59,1.0,4,1
1455,4.0,3078,5935,['health'],8201,1.0,4.0,73281.0,59,1.0,4,1
1456,3.0,1420,5940,['health'],8201,1.0,3.0,115297.0,59,1.0,3,0
1457,5.0,1061,5942,"['world events', 'health']",8201,1.0,5.0,13251.0,59,1.0,5,1
1458,4.0,1968,5943,"['technology', 'health']",8201,1.0,3.0,85266.0,59,1.0,4,1
1459,4.0,250,5944,"['health', 'pop culture']",8201,1.0,4.0,125266.0,59,1.0,4,1
1460,4.0,3294,5945,['health'],8201,1.0,4.0,239969.0,59,1.0,4,1
1461,3.0,563,5946,"['health', 'pop culture']",8201,1.0,3.0,40673.0,59,1.0,4,1
1462,3.0,4657,5947,['health'],8201,1.0,3.0,23375.0,59,1.0,4,1
1463,4.0,1046,5981,['health'],8201,1.0,3.0,143999.0,59,1.0,4,1
1464,3.0,1466,5982,"['technology', 'health']",8201,1.0,3.0,43547.0,59,1.0,3,0
1465,5.0,500,5984,['health'],8201,1.0,4.0,10110.0,59,1.0,5,1
1466,4.0,688,5985,['health'],8201,1.0,4.0,78828.0,59,1.0,4,1
1467,5.0,203,5986,['health'],8201,1.0,5.0,76812.0,59,1.0,5,1
1468,4.0,1032,5987,['health'],8201,1.0,4.0,119876.0,59,1.0,5,1
1469,4.0,5267,5988,['other events'],8201,1.0,4.0,71187.0,59,1.0,4,1
1470,4.0,1609,5989,['political'],8205,1.0,4.0,148017.0,59,1.0,5,1
1471,4.0,8836,5990,['environment'],8205,1.0,3.0,255250.0,59,0.0,3,0
1472,4.0,2859,5992,['environment'],8207,1.0,3.0,72016.0,59,1.0,5,1
1473,3.0,220,5994,['technology'],8207,1.0,3.0,27625.0,59,1.0,4,1
1474,4.0,546,5995,"['technology', 'health']",8207,1.0,4.0,36562.0,59,1.0,4,1
1475,5.0,3298,5996,['random'],8207,1.0,5.0,81939.0,59,1.0,5,1
1476,4.0,0,5998,['technology'],8209,1.0,4.0,115094.0,59,1.0,5,1
1477,4.0,93,5999,['technology'],8209,1.0,3.0,67641.0,59,1.0,4,1
1478,4.0,1767,6001,['technology'],8209,1.0,4.0,45921.0,59,1.0,4,1
1479,4.0,2484,6003,['science'],8207,1.0,4.0,200844.0,59,1.0,5,1
1480,3.0,2204,6006,['technology'],8207,1.0,3.0,82937.0,59,1.0,4,1
1481,5.0,1466,6008,"['technology', 'health']",8207,1.0,5.0,5359.0,59,1.0,5,1
1482,5.0,203,6544,['health'],8221,1.0,5.0,59406.0,59,1.0,5,1
1483,5.0,278,6550,['health'],8221,1.0,4.0,66234.0,59,1.0,4,1
1484,4.0,2795,6554,['health'],8221,1.0,4.0,101188.0,59,1.0,4,1
1485,3.0,250,6556,['health'],8221,1.0,3.0,31047.0,59,1.0,4,1
1486,4.0,1251,6558,['health'],8221,1.0,4.0,197486.0,59,1.0,5,1
1487,4.0,78,6559,['health'],8221,1.0,4.0,37563.0,59,1.0,4,1
1488,4.0,6012,6560,['health'],8221,1.0,4.0,90638.0,59,1.0,4,1
1489,4.0,1754,6561,"['health', 'science']",8254,1.0,3.0,30437.0,59,1.0,3,0
1490,3.0,501,6562,['science'],8221,1.0,3.0,44828.0,59,1.0,4,1
1491,4.0,484,6563,['science'],8221,1.0,2.0,23046.0,59,1.0,4,1
1492,3.0,2656,6564,['world events'],8221,1.0,3.0,39437.0,59,1.0,4,1
1493,3.0,267,6565,['sports'],16,1.0,3.0,23640.0,59,1.0,2,0
1494,3.0,250,6566,"['random', 'political']",7,1.0,2.0,26813.0,59,1.0,3,0
1495,2.0,1268,6567,['random'],134,1.0,2.0,53125.0,59,0.0,3,0
1496,3.0,749,6568,['random'],134,1.0,2.0,34875.0,59,0.0,3,0
1497,2.0,749,6569,['world events'],8272,1.0,2.0,15235.0,59,0.0,2,0
1498,4.0,0,6570,['world events'],10,1.0,4.0,1016.0,59,1.0,4,1
1499,3.0,1361,6571,['political'],16,1.0,3.0,15702.0,59,1.0,3,0
1500,3.0,1125,6572,['political'],2,1.0,3.0,131578.0,59,1.0,4,1
1501,3.0,1125,6573,['world events'],2,1.0,3.0,276141.0,59,1.0,4,1
1502,3.0,1016,6574,['health'],2,1.0,3.0,45578.0,59,1.0,4,1
1503,3.0,1582,7250,['health'],8217,1.0,3.0,77062.0,59,1.0,3,0
1504,4.0,0,7253,['health'],8217,1.0,3.0,42312.0,59,1.0,4,1
1505,3.0,141,7254,"['health', 'science']",8217,1.0,3.0,43844.0,59,1.0,3,0
1506,4.0,94,7255,['environment'],8217,1.0,3.0,26859.0,59,1.0,4,1
1507,3.0,1016,7256,"['health', 'science']",8217,1.0,3.0,53048.0,59,1.0,3,0
1508,4.0,2830,7261,['health'],8217,1.0,3.0,102345.0,59,1.0,4,1
1509,4.0,609,7263,['health'],8217,1.0,3.0,24672.0,59,1.0,4,1
1510,3.0,1767,7266,"['technology', 'science']",8217,1.0,3.0,35250.0,59,1.0,3,0
1511,4.0,47,7269,['health'],8217,1.0,5.0,61890.0,59,1.0,4,1
1512,3.0,1593,7271,['pop culture'],8217,1.0,3.0,32546.0,59,1.0,3,0
1513,3.0,62,7273,['clothing'],8199,1.0,3.0,67735.0,59,1.0,4,1
1514,3.0,313,7277,"['pop culture', 'science']",8199,1.0,3.0,20610.0,59,1.0,3,0
1515,4.0,359,7278,['pop culture'],8203,1.0,4.0,125781.0,59,1.0,4,1
1516,3.0,1816,7279,['pop culture'],8203,1.0,3.0,45219.0,59,1.0,3,0
1517,4.0,1781,7280,"['health', 'science']",8174,1.0,4.0,44548.0,59,1.0,4,1
1518,5.0,1374,7465,['science'],11,1.0,5.0,598141.0,59,1.0,5,1
1519,5.0,1738,7466,"['technology', 'science']",11,1.0,5.0,27281.0,59,1.0,4,1
1520,4.0,78,7529,['health'],11,1.0,4.0,49140.0,59,1.0,5,1
1521,4.0,1376,7539,"['health', 'pop culture']",8201,1.0,3.0,86423.0,59,1.0,4,1
1522,3.0,1499,7543,['health'],8201,1.0,3.0,48985.0,59,1.0,4,1
1523,4.0,577,7557,['health'],8201,1.0,3.0,129048.0,59,1.0,4,1
1524,4.0,780,7560,['health'],8201,1.0,4.0,37657.0,59,1.0,4,1
1525,4.0,626,7574,"['political', 'health']",8201,1.0,3.0,63501.0,59,1.0,3,0
1526,4.0,863,7577,"['health', 'science']",8201,1.0,3.0,33016.0,59,1.0,4,1
1527,4.0,407,7584,"['health', 'pop culture']",8201,1.0,4.0,53484.0,59,1.0,4,1
1528,3.0,3158,7591,['pop culture'],8201,1.0,3.0,91469.0,59,1.0,3,0
1529,3.0,391,7601,['science'],8201,1.0,3.0,11859.0,59,1.0,3,0
1530,3.0,2265,8022,['science'],11,1.0,3.0,69516.0,59,1.0,3,0
1531,4.0,1094,8025,['environment'],11,1.0,3.0,100533.0,59,1.0,4,1
1532,4.0,625,8027,"['science', 'environment']",11,1.0,3.0,72390.0,59,1.0,4,1
1533,4.0,172,8030,"['technology', 'health']",11,1.0,3.0,38218.0,59,1.0,4,1
1534,5.0,0,8032,['technology'],11,1.0,4.0,750.0,59,1.0,5,1
1535,5.0,219,8035,['environment'],11,1.0,5.0,73092.0,59,1.0,5,1
1536,4.0,15,8037,['random'],11,1.0,2.0,12672.0,59,1.0,4,1
1537,2.0,3311,8042,"['technology', 'science']",11,1.0,2.0,10437.0,59,1.0,3,0
1538,4.0,173,8047,['health'],11,1.0,4.0,74563.0,59,1.0,4,1
1539,4.0,4163,8054,"['technology', 'health', 'science']",8201,1.0,3.0,249454.0,59,1.0,3,0
1540,5.0,391,8062,"['technology', 'health']",8201,1.0,5.0,110156.0,59,1.0,5,1
1541,4.0,673,8065,['health'],8201,1.0,3.0,73250.0,59,1.0,4,1
1542,5.0,219,8071,['health'],8201,1.0,4.0,96204.0,59,1.0,5,1
1543,3.0,47,8082,['health'],8201,1.0,3.0,17860.0,59,1.0,3,0
1544,4.0,703,8084,['random'],8201,1.0,4.0,39468.0,59,1.0,4,1
1545,3.0,3076,8088,['health'],3783,1.0,3.0,46922.0,59,1.0,3,0
1546,3.0,2077,8091,"['technology', 'health']",3783,1.0,3.0,80047.0,59,1.0,4,1
1547,3.0,1438,8096,['science'],3783,1.0,3.0,14656.0,59,1.0,3,0
1548,3.0,124,8390,['animals'],11,1.0,3.0,173532.0,59,1.0,4,1
1549,4.0,2733,8391,['science'],11,1.0,3.0,91626.0,59,1.0,5,1
1550,4.0,171,8394,"['music', 'pop culture']",11,1.0,3.0,29999.0,59,1.0,4,1
1551,4.0,2067,8396,['technology'],11,1.0,4.0,42469.0,59,1.0,5,1
1552,5.0,578,8398,['environment'],11,1.0,5.0,1266.0,59,1.0,5,1
1553,3.0,436,8399,['environment'],11,1.0,3.0,53126.0,59,1.0,3,0
1554,5.0,766,8400,['animals'],11,1.0,5.0,56640.0,59,1.0,5,1
1555,3.0,265,8402,"['animals', 'environment']",11,1.0,4.0,54686.0,59,1.0,4,1
1556,3.0,1468,8404,['world events'],11,1.0,3.0,105172.0,59,1.0,3,0
1557,4.0,1404,8406,['learning'],11,1.0,4.0,79282.0,59,1.0,5,1
1558,3.0,0,8409,['health'],11,1.0,3.0,1828.0,59,1.0,3,0
1559,4.0,1388,8410,"['technology', 'health']",8201,1.0,4.0,15906.0,59,1.0,4,1
1560,5.0,110,8414,"['political', 'health']",8201,1.0,5.0,101579.0,59,1.0,5,1
1561,5.0,0,8417,['random'],8201,1.0,4.0,96875.0,59,1.0,5,1
1562,3.0,406,8418,['pop culture'],8199,1.0,3.0,48156.0,59,1.0,3,0
1563,3.0,282,8420,['clothing'],8199,1.0,3.0,54266.0,59,1.0,4,1
1564,3.0,1030,8421,['random'],8199,1.0,3.0,50031.0,59,1.0,3,0
1565,3.0,873,8423,['random'],6930,1.0,3.0,61642.0,59,1.0,4,1
1566,3.0,2096,8425,['random'],6930,1.0,3.0,46280.0,59,1.0,3,0
1567,3.0,2878,8426,"['world events', 'political']",6930,1.0,3.0,56579.0,59,1.0,3,0
1568,5.0,15,8428,['pop culture'],8205,1.0,4.0,12735.0,59,1.0,4,1
1569,4.0,1296,8430,['science'],8205,1.0,3.0,44063.0,59,1.0,4,1
1570,4.0,595,8805,['environment'],11,1.0,3.0,65078.0,59,1.0,4,1
1571,3.0,1236,8814,"['animals', 'environment']",11,1.0,3.0,800906.0,59,1.0,3,0
1572,3.0,952,8816,"['animals', 'science']",11,1.0,3.0,46767.0,59,1.0,3,0
1573,3.0,1047,8817,"['other events', 'health']",11,1.0,3.0,48998.0,59,1.0,4,1
1574,3.0,1800,8821,"['health', 'pop culture']",8201,1.0,3.0,205360.0,59,1.0,3,0
1575,4.0,1592,8827,['health'],8201,1.0,4.0,32922.0,59,1.0,5,1
1576,4.0,1343,8830,['health'],8201,1.0,4.0,17048.0,59,1.0,4,1
1577,4.0,62,8834,"['health', 'pop culture']",8201,1.0,4.0,65249.0,59,1.0,4,1
1578,5.0,0,8846,"['health', 'pop culture']",8201,1.0,5.0,445828.0,59,1.0,5,1
1579,5.0,0,8862,['world events'],8201,1.0,5.0,219.0,59,1.0,5,1
1580,4.0,1688,8871,['world events'],8154,1.0,4.0,34531.0,59,1.0,4,1
1581,4.0,5642,8874,"['political', 'environment']",8154,1.0,4.0,80703.0,59,1.0,4,1
1582,4.0,1501,8877,['food'],8205,1.0,4.0,24625.0,59,1.0,4,1
1583,3.0,15,8886,['random'],8199,1.0,3.0,21719.0,59,1.0,4,1
1584,4.0,16,8895,['pop culture'],8199,1.0,4.0,23406.0,59,1.0,4,1
1585,3.0,31,8897,['health'],8199,1.0,3.0,40970.0,59,1.0,4,1
1586,4.0,1126,20045,['health'],9,1.0,3.0,38781.0,59,1.0,4,1
1587,3.0,1878,20046,['health'],9,1.0,3.0,8859.0,59,1.0,4,1
1588,4.0,1520,20047,['health'],9,1.0,3.0,22219.0,59,1.0,5,1
1589,3.0,2123,20048,"['political', 'health']",9,1.0,3.0,22875.0,59,1.0,4,1
1590,5.0,4702,20049,"['pop culture', 'health']",9,1.0,4.0,60360.0,59,1.0,4,1
1591,5.0,875,20050,['health'],9,1.0,4.0,52531.0,59,1.0,5,1
1592,3.0,48,20051,"['pop culture', 'health']",9,1.0,3.0,797.0,59,1.0,3,0
1593,5.0,1080,20052,"['food', 'health']",9,1.0,5.0,40079.0,59,1.0,5,1
1594,3.0,2355,20053,"['society', 'health']",9,1.0,3.0,45438.0,59,1.0,4,1
1595,4.0,1199,20054,['health'],9,1.0,4.0,94016.0,59,1.0,5,1
1596,4.0,1052,20055,"['pop culture', 'health']",9,1.0,3.0,46344.0,59,1.0,5,1
1597,4.0,688,20056,['health'],9,1.0,4.0,65594.0,59,1.0,5,1
1598,3.0,0,20057,['health'],9,1.0,3.0,735.0,59,1.0,3,0
1599,4.0,888,20058,['health'],9,1.0,4.0,69969.0,59,1.0,4,1
1600,4.0,141,20059,['health'],9,1.0,4.0,38470.0,59,1.0,4,1
1601,3.0,205,20060,"['society', 'health']",9,1.0,3.0,22953.0,59,1.0,3,0
1602,3.0,94,20061,['health'],9,1.0,3.0,797.0,59,1.0,3,0
1603,3.0,985,20062,['health'],9,1.0,3.0,21109.0,59,1.0,4,1
1604,4.0,360,20063,"['society', 'health']",9,1.0,4.0,116390.0,59,1.0,4,1
1605,4.0,1315,20064,['health'],9,1.0,4.0,83891.0,59,1.0,4,1
1606,4.0,954,20065,['health'],9,1.0,4.0,121125.0,59,1.0,4,1
1607,3.0,0,20066,['health'],9,1.0,3.0,422.0,59,1.0,3,0
1608,4.0,2117,20067,['health'],9,1.0,4.0,58672.0,59,1.0,5,1
1609,5.0,2137,20068,['health'],9,1.0,5.0,59140.0,59,1.0,5,1
1610,4.0,421,20069,"['technology', 'health']",9,1.0,4.0,9735.0,59,1.0,4,1
1611,5.0,2975,20070,"['pop culture', 'health']",9,1.0,5.0,58203.0,59,1.0,5,1
1612,4.0,1109,20071,"['pop culture', 'health']",9,1.0,4.0,87360.0,59,1.0,4,1
1613,5.0,0,20073,['health'],9,1.0,5.0,594.0,59,1.0,5,1
1614,4.0,236,20075,['health'],9,1.0,4.0,35625.0,59,1.0,4,1
1615,3.0,1652,20077,['technology'],9,1.0,3.0,15470.0,59,1.0,3,0
1616,3.0,781,20159,['technology'],5,1.0,3.0,12719.0,59,1.0,3,0
1617,3.0,1382,20184,"['world', 'technology']",5,1.0,3.0,36515.0,59,1.0,3,0
1618,4.0,470,20186,['technology'],5,1.0,4.0,38360.0,59,1.0,4,1
1619,3.0,264,20193,"['technology', 'pop culture']",5,1.0,2.0,6515.0,59,1.0,3,0
1620,4.0,0,20199,"['technology', 'political']",5,1.0,3.0,453.0,59,1.0,4,1
1621,3.0,47,20204,"['education', 'technology']",5,1.0,3.0,9439.0,59,1.0,3,0
1622,5.0,422,20211,"['world', 'technology']",5,1.0,5.0,38344.0,59,1.0,5,1
1623,3.0,453,20213,['technology'],5,1.0,3.0,21437.0,59,1.0,3,0
1624,3.0,3246,20222,['technology'],5,1.0,3.0,264157.0,59,1.0,3,0
1625,4.0,1453,20224,['music'],5,1.0,3.0,31437.0,59,1.0,4,1
1626,3.0,0,20255,['art'],5,1.0,3.0,812.0,59,1.0,4,1
1627,4.0,2231,20335,"['society', 'health']",3616,1.0,4.0,120579.0,59,1.0,4,1
1628,4.0,221,20336,"['random', 'society']",9,1.0,3.0,131124.0,59,1.0,4,1
1629,3.0,0,20337,['world'],10,1.0,3.0,406.0,59,1.0,3,0
1630,4.0,13591,20338,['world'],10,1.0,4.0,79953.0,59,1.0,4,1
1631,3.0,187,20339,['random'],10,1.0,3.0,29937.0,59,1.0,4,1
1632,4.0,1829,20340,"['random', 'pop culture']",10,1.0,4.0,59610.0,59,1.0,4,1
1633,3.0,4551,20341,['random'],10,1.0,4.0,33766.0,59,1.0,4,1
1634,3.0,2075,20342,"['random', 'society']",10,1.0,3.0,130282.0,59,1.0,3,0
1635,3.0,0,20343,['society'],10,1.0,4.0,47.0,59,1.0,4,1
1636,3.0,642,20344,"['random', 'society', 'food']",10,1.0,3.0,10156.0,59,1.0,3,0
1637,4.0,1564,20345,['technology'],10,1.0,4.0,122906.0,59,1.0,5,1
1638,4.0,891,20346,['society'],10,1.0,4.0,56533.0,59,1.0,4,1
1639,4.0,141,20347,"['world', 'society']",10,1.0,4.0,46189.0,59,1.0,4,1
1640,4.0,2361,20348,['world'],10,1.0,3.0,115610.0,59,1.0,4,1
1641,3.0,809,20349,"['education', 'society']",10,1.0,3.0,19031.0,59,1.0,3,0
1642,4.0,47,20350,"['world', 'society']",10,1.0,3.0,40578.0,59,1.0,4,1
1643,4.0,47,20351,['pop culture'],10,1.0,4.0,37391.0,59,1.0,4,1
1644,4.0,31,20352,['random'],10,1.0,4.0,30672.0,59,1.0,4,1
1645,3.0,78,20353,['random'],10,1.0,3.0,484.0,59,1.0,3,0
1646,4.0,16,20354,"['random', 'education']",10,1.0,4.0,32720.0,59,1.0,4,1
1647,3.0,8496,20355,['society'],10,1.0,3.0,33453.0,59,1.0,4,1
1648,3.0,297,20356,"['world', 'technology']",10,1.0,3.0,19359.0,59,1.0,3,0
